130,90.0003,0.000321903,39.8744,60.3272,2.66707,0.0873595,100.779,22.0378,3.56558,0.159105,55.6807,37.9397,2.65518,0.138553,117.022,101.772,2.45708,0.0885982,33.1843,97.6797,3.13357,0.140994,120.545,50.8213,2.86785,0.0982799,14.6026,33.4657,3.70277,0.110569,92.9466,79.7807,2.85367,0.176541,0
130,90.0004,0.000386963,37.9538,63.9257,2.68217,0.132847,102.615,16.6047,3.54765,0.150072,59.7526,39.3364,3.52576,0.109272,116.923,100.431,2.61048,0.112096,33.4917,99.3279,3.16967,0.132737,120.868,53.439,2.89994,0.11495,18.6025,31.2719,3.44897,0.100843,87.2789,75.4419,2.91436,0.147182,0
130,90.0004,0.00045204,36.0051,66.0079,2.93211,0.15624,105.602,15.781,3.6976,0.160363,64.4005,40.9145,3.80699,0.105627,113.921,100.199,2.87546,0.0879567,33.1921,97.5181,3.51303,0.127618,121.198,54.3141,2.78534,0.103922,19.8017,29.6688,3.43643,0.1433,85.348,71.3703,2.77368,0.114973,0
130,90.0004,0.000517134,32.3701,64.7425,3.0364,0.130634,107.164,14.1599,4.20205,0.143497,66.3595,42.0604,3.8016,0.121971,114.974,99.0232,2.77421,0.106219,33.1923,100.232,3.19137,0.137278,120.983,52.5094,2.70585,0.106118,17.6858,26.4586,3.62883,0.136976,84.7115,69.832,2.88406,0.117308,0
130.001,90.0005,-0.00795025,32.9308,62.0601,3.13088,0.159319,108.516,14.8809,3.79844,0.121293,68.1519,43.5139,4.05753,0.129986,116.855,100.21,2.63364,0.10778,36.1112,99.4358,3.45969,0.147062,120.517,50.9322,2.72762,0.0943282,18.2897,25.1774,3.62135,0.109401,83.1068,69.2784,2.66638,0.130831,0
129.975,90.0061,-0.273498,33.285,63.6802,2.86118,0.178968,107.162,14.4743,3.60205,0.132236,68.1032,44.1075,3.9973,0.134585,114.511,99.2064,2.6343,0.104706,34.9976,98.3144,3.17217,0.12465,118.715,52.3928,2.39893,0.0963657,18.5605,26.4102,3.49621,0.088384,82.708,71.0257,2.22505,0.140106,0
129.942,90.0209,-0.529174,36.6793,63.3014,2.79894,0.158742,106.857,14.1452,3.13138,0.143571,68.872,43.6094,3.73111,0.159395,114.731,99.8141,2.04391,0.0718104,35.5223,102.423,2.32801,0.134502,117.272,52.7408,2.43636,0.0989629,17.3035,27.7929,2.87183,0.121446,81.0153,72.1752,1.93873,0.11157,0
129.914,90.0433,-0.783295,38.0179,64.0171,2.47856,0.158181,109.062,13.764,3.43433,0.123424,72.6847,43.3276,3.51449,0.143525,115.511,99.5769,1.78787,0.101125,36.5071,100.921,2.2322,0.130666,117.979,54.1299,2.17803,0.0983656,18.1075,25.591,2.80528,0.117125,80.2209,72.3441,1.5618,0.127588,0
129.912,90.0446,-0.980587,39.3081,62.2201,2.49458,0.163784,108.227,14.5248,2.92756,0.141209,76.2759,44.2936,3.30097,0.145581,116.97,101.177,1.56206,0.0841924,35.4403,101.441,2.05706,0.115467,118.11,55.2312,2.02795,0.108369,17.2672,25.6692,2.6504,0.106564,80.7636,72.4364,1.4443,0.134835,0
129.945,89.9802,-1.22337,39.4843,61.9763,2.10645,0.16532,110.325,13.0111,2.93999,0.134183,75.4997,43.8756,3.03725,0.150412,117.433,101.021,0.965018,0.0983095,35.9878,99.9052,2.1181,0.119462,119.878,58.2742,1.77006,0.0939982,15.2236,30.6245,2.34682,0.100946,78.6785,72.954,1.1217,0.137369,0
129.963,89.8997,-1.47855,41.6626,60.601,1.90489,0.175743,108.98,15.3663,2.29722,0.137135,76.6761,43.284,2.68101,0.162248,116.831,103.992,0.73234,0.0829483,36.6812,103.155,1.37959,0.11829,118.574,56.3475,1.67866,0.0808945,16.8041,27.3118,1.97139,0.0948885,79.6746,72.818,0.727286,0.147853,0
129.962,89.818,-1.71639,39.7082,61.3017,1.73966,0.213045,106.741,12.4136,2.62014,0.122124,79.9999,44.2261,2.65458,0.143116,117.64,99.3247,0.479792,0.0960247,33.6312,102.12,1.46794,0.101912,120.13,56.423,1.29935,0.0920636,14.8537,30.3141,1.7003,0.0969789,82.1302,72.6676,0.616601,0.134737,0
129.939,89.7263,-1.90281,41.7436,61.6462,1.56021,0.173129,108.798,12.9742,2.68591,0.110448,80.3998,43.0915,2.47624,0.160424,119.036,97.8748,0.541042,0.0869611,34.8637,101.916,1.26453,0.135368,123.321,56.1844,1.30908,0.0865458,13.2418,31.0119,1.71224,0.115943,85.3719,73.3465,0.483165,0.131181,0
129.876,89.5836,-2.06006,44.0355,61.444,1.45987,0.204168,110.675,12.0754,2.43453,0.0887104,80.7226,42.5569,2.16473,0.147211,117.946,99.3517,0.224052,0.0872872,37.8301,103.264,1.10605,0.133719,124.784,56.44,0.445057,0.0895043,13.9171,29.3132,1.52112,0.123815,82.2961,72.7894,0.184621,0.125585,0
129.678,89.2927,-2.25236,42.2009,60.2755,1.3066,0.191466,110.778,13.3766,2.1382,0.100221,81.7005,42.5678,1.84482,0.151214,117.683,100.734,0.35884,0.104733,36.3681,101.947,1.02046,0.105561,124.913,56.2164,0.915219,0.090566,13.3606,31.5383,1.26232,0.140027,83.2764,72.1799,0.204301,0.116213,0
129.467,89.0646,-2.39202,42.4521,60.4395,1.14035,0.183962,112.28,16.0528,1.57285,0.0873215,82.3403,44.3449,1.90805,0.167075,123.725,96.8401,-0.296709,0.0835018,37.9816,104.16,0.588259,0.10654,126.928,55.1404,0.568927,0.0986562,12.5611,31.2493,1.10811,0.150203,82.5758,72.5427,-0.155578,0.12274,0
129.102,88.7811,-2.56224,45.3937,59.3748,1.34565,0.186605,112.34,12.811,1.93862,0.0879291,81.7101,45.7567,2.03424,0.17499,120.033,99.3302,-0.749389,0.129531,33.6852,101.501,0.616242,0.101041,125.379,53.9098,0.573382,0.0745734,11.6913,30.0525,1.01543,0.110663,84.6422,72.8331,-0.00727954,0.134667,0
128.658,88.5291,-2.67574,45.5766,59.4884,1.11514,0.215193,108.804,12.6144,1.97108,0.0876015,83.0716,45.321,1.56933,0.168255,116.238,99.8798,-0.077952,0.0862323,35.2272,101.91,0.685115,0.111379,123.815,52.2505,0.602057,0.0671025,12.1938,31.7087,1.08278,0.122938,85.6811,72.6817,-0.220143,0.141299,0
128.151,88.2867,-2.69219,46.777,58.9976,1.13449,0.225246,108.623,13.736,2.02727,0.0673921,84.519,45.403,1.8814,0.167026,117.043,97.056,-0.799445,0.0954126,36.8409,99.0102,1.13897,0.104618,123.826,54.3931,1.12302,0.0762498,12.3322,33.6866,1.06522,0.0925751,86.7259,72.239,-0.281454,0.17148,0
127.721,88.0692,-2.64823,47.8695,58.9257,1.37199,0.231595,109.958,15.013,1.8277,0.0636476,85.1631,46.2019,2.10613,0.191332,118.499,95.693,0.302571,0.0774031,31.8869,98.9078,0.855507,0.096484,122.434,53.2382,0.636501,0.0671762,12.4008,37.0242,1.1439,0.113688,86.8752,71.9981,0.176773,0.158674,0
